Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Positive Regulation of Intracellular Transport (GO:0032388);1/70;0.058601732297187244;0.0973377496100196;25.948489208633095;73.61563090510121;PGAP1
gs_ind_0;Positive Regulation of Protein Ubiquitination (GO:0031398);1/75;0.06266378730258773;0.0973377496100196;24.198926174496645;67.03033712073858;MALT1
gs_ind_0;Positive Regulation of Interleukin-6 Production (GO:0032755);1/78;0.06509324793849013;0.09978109716886974;23.257548387096776;63.53809774147833;EREG
gs_ind_0;Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960);1/78;0.06509324793849013;0.09978109716886974;23.257548387096776;63.53809774147833;PPP2CB
gs_ind_0;Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124);1/80;0.0667096577692643;0.10159052457672275;22.66943396226415;61.37535115251214;PPP2CB
gs_ind_0;Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322);1/81;0.06751689492488637;0.10215218517856184;22.386335403726708;60.33962290193761;MALT1
gs_ind_0;Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277);1/82;0.06832348753690157;0.10270562965224558;22.110184049079756;59.332716123039965;KCTD12
gs_ind_0;Wound Healing (GO:0042060);1/83;0.06912943607709454;0.1032510167048912;21.84072727272727;58.35350138806407;EREG
gs_ind_0;Protein Dephosphorylation (GO:0006470);1/84;0.06993474101693606;0.10378850099965671;21.577724550898203;57.40090625976981;PPP2CB
gs_ind_0;Regulation of Interleukin-1 Beta Production (GO:0032651);1/85;0.0707394028275829;0.10431823328371401;21.32094674556213;56.473911784256494;MALT1
gs_ind_0;Regulation of Endothelial Cell Migration (GO:0010594);1/88;0.07314953419122244;0.10652400916596769;20.58582857142857;53.83707827775169;PIK3CB
gs_ind_0;Positive Regulation of Endothelial Cell Migration (GO:0010595);1/88;0.07314953419122244;0.10652400916596769;20.58582857142857;53.83707827775169;PIK3CB
gs_ind_0;Positive Regulation of Biosynthetic Process (GO:0009891);1/91;0.07555389432367729;0.10934197128830317;19.899447513812156;51.3984629795483;PIK3CB
gs_ind_0;Positive Regulation of DNA Metabolic Process (GO:0051054);1/93;0.07715360109718716;0.11096783367681859;19.466594594594593;49.87257876850599;EREG
gs_ind_0;Negative Regulation of Angiogenesis (GO:0016525);1/94;0.07795249589546491;0.11120560773529677;19.25711229946524;49.13751968673635;PIK3CB
gs_ind_0;T Cell Receptor Signaling Pathway (GO:0050852);1/95;0.07875075225890114;0.11120560773529677;19.052063492063493;48.420199198084376;MALT1
gs_ind_0;Regulation of Innate Immune Response (GO:0045088);1/95;0.07875075225890114;0.11120560773529677;19.052063492063493;48.420199198084376;EREG
gs_ind_0;Regulation of Epithelial Cell Proliferation (GO:0050678);1/96;0.07954837065521374;0.11165524314858315;18.85130890052356;47.72001495889702;EREG
gs_ind_0;Dephosphorylation (GO:0016311);1/98;0.08114169541578212;0.11320967084956426;18.462153846153846;46.36877621702206;PPP2CB
gs_ind_0;Positive Regulation of Autophagy (GO:0010508);1/100;0.08273247391268541;0.11474206203366488;18.088643216080403;45.07948706772014;PIK3CB
gs_ind_0;B Cell Activation (GO:0042113);1/103;0.0851138755728663;0.11734634916259082;17.55570731707317;43.25314086302328;MALT1
gs_ind_0;Positive Regulation of Immune Response (GO:0050778);1/105;0.08669830472085156;0.11882767647034362;17.217416267942586;42.10210868385742;EREG
gs_ind_0;Regulation of Anatomical Structure Morphogenesis (GO:0022603);1/111;0.091436407641538;0.12386443593301368;16.27601809954751;38.93405083148199;KCTD12
gs_ind_0;Negative Regulation of Catabolic Process (GO:0009895);1/111;0.091436407641538;0.12386443593301368;16.27601809954751;38.93405083148199;APOC1
gs_ind_0;Regulation of Interleukin-6 Production (GO:0032675);1/115;0.09458252622251578;0.1259298777705496;15.703231441048034;37.032656406851466;EREG
gs_ind_0;Regulation of Protein Ubiquitination (GO:0031396);1/114;0.09379694074837126;0.1259298777705496;15.842643171806168;37.49356431518599;MALT1
gs_ind_0;Positive Regulation of Protein Phosphorylation (GO:0001934);1/115;0.09458252622251578;0.1259298777705496;15.703231441048034;37.032656406851466;EREG
gs_ind_0;Double-strand Break Repair via Homologous Recombination (GO:0000724);1/119;0.09771858595031938;0.12936608253650234;15.169113924050633;35.27825462782991;RAD21
gs_ind_0;Antigen Receptor-Mediated Signaling Pathway (GO:0050851);1/120;0.09850103264384524;0.12966520116393188;15.041171548117156;34.86074652066653;MALT1
gs_ind_0;MRNA Metabolic Process (GO:0016071);1/128;0.10473809526867157;0.13710098987415997;14.089882352941176;31.790894126392356;EREG
gs_ind_0;Negative Regulation of MAPK Cascade (GO:0043409);1/130;0.10629112470337086;0.1383566036641643;13.870424710424711;31.091576326383187;PIK3CB
gs_ind_0;Protein Metabolic Process (GO:0019538);2/669;0.11062110812949295;0.14319287885651033;4.6997231721218045;10.347119001473365;"MALT1;PADI4"
gs_ind_0;Enzyme-linked Receptor Protein Signaling Pathway (GO:0007167);1/139;0.11324903113323505;0.14578466438698212;12.96129963898917;28.231863093774987;PIK3CB
gs_ind_0;Positive Regulation of Defense Response (GO:0031349);1/143;0.11632535425059157;0.1489220194526804;12.594105263157894;27.094507646366825;EREG
gs_ind_0;Sensory Perception of Chemical Stimulus (GO:0007606);1/151;0.12244846718843452;0.15590433254046582;11.91827242524917;25.029146941855355;GNAL
gs_ind_0;Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189);1/163;0.13155973632374485;0.1665946661056117;11.029292307692307;22.370650300415676;GNAL
gs_ind_0;Positive Regulation of Catabolic Process (GO:0009896);1/169;0.1360825507864757;0.1713904558553991;10.632284866468842;21.20602397403157;PIK3CB
gs_ind_0;Protein Catabolic Process (GO:0030163);1/178;0.14282601837620262;0.17701309724284686;10.087098591549296;19.630785453213953;MALT1
gs_ind_0;Positive Regulation of Response to External Stimulus (GO:0032103);1/176;0.14133168289828804;0.17701309724284686;10.203418803418803;19.964476446264392;EREG
gs_ind_0;Regulation of Cytokine Production (GO:0001817);1/178;0.14282601837620262;0.17701309724284686;10.087098591549296;19.630785453213953;EREG
gs_ind_0;Double-strand Break Repair (GO:0006302);1/183;0.14655136104336813;0.1806691382174856;9.80745205479452;18.834028153422018;RAD21
gs_ind_0;Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558);1/194;0.15469456770020748;0.1897043909165702;9.243100775193799;17.25042335153791;PPP2CB
gs_ind_0;Regulation of Programmed Cell Death (GO:0043067);1/204;0.16203518383940216;0.19766595724911362;8.782997542997544;15.98454420969071;MALT1
gs_ind_0;DNA-templated Transcription (GO:0006351);1/215;0.17004187003555427;0.20635289436606324;8.326433566433566;14.752030426086378;EREG
gs_ind_0;Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123);1/218;0.172213222469534;0.20790508204871203;8.209931034482759;14.441448523260329;MALT1
gs_ind_0;Protein Maturation (GO:0051604);1/221;0.17437933009329828;0.20943496861720878;8.096598639455783;14.140890034549718;PGAP1
gs_ind_0;Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896);1/229;0.18013006405468887;0.21523233294739746;7.808927789934354;13.385096576814567;PIK3CB
gs_ind_0;Regulation of Signal Transduction (GO:0009966);1/235;0.18441882494922734;0.21923258272025495;7.606055437100213;12.858385724021966;KCTD12
gs_ind_0;Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188);1/238;0.18655543069460792;0.2195324007668871;7.508463157894737;12.606911383528168;GNAL
gs_ind_0;Regulation of Autophagy (GO:0010506);1/238;0.18655543069460792;0.2195324007668871;7.508463157894737;12.606911383528168;PIK3CB
gs_ind_0;Sensory Perception of Smell (GO:0007608);1/263;0.20416059390249428;0.23904230341347318;6.781942857142857;10.775478852816235;GNAL
gs_ind_0;Lipid Metabolic Process (GO:0006629);1/268;0.20763914158784338;0.24189959994983753;6.652934579439252;10.45810447714033;APOC1
gs_ind_0;Cytokine-mediated Signaling Pathway (GO:0019221);1/287;0.22073002332962602;0.25587112157115854;6.203769633507854;9.372747835058016;EREG
gs_ind_0;Chromatin Remodeling (GO:0006338);1/290;0.2227786592314241;0.2569674633709001;6.138238341968912;9.21703481359928;PADI4
gs_ind_0;Regulation of MAPK Cascade (GO:0043408);1/292;0.22414165336304573;0.2572660356334466;6.095300171526587;9.115381494453759;PIK3CB
gs_ind_0;Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169);1/297;0.22753949162209391;0.2598857919017053;5.990489038785835;8.868508470395945;PIK3CB
gs_ind_0;Negative Regulation of Signal Transduction (GO:0009968);1/316;0.2403263953412876;0.27315146397326834;5.622503961965135;8.016326062357663;PIK3CB
gs_ind_0;DNA Repair (GO:0006281);1/325;0.24631489810747245;0.2785988896069955;5.4632357473035436;7.654782654185882;RAD21
gs_ind_0;Cellular Response to Cytokine Stimulus (GO:0071345);1/332;0.25094246263128944;0.28246180576372193;5.345339366515837;7.390100579837859;EREG
gs_ind_0;DNA Metabolic Process (GO:0006259);1/336;0.2535749953775588;0.2840527592450538;5.280178837555887;7.244910466765869;RAD21
gs_ind_0;Proteasomal Protein Catabolic Process (GO:0010498);1/340;0.2561989855697134;0.2842588744654439;5.216553755522828;7.103907333397796;WDR26
gs_ind_0;Regulation of Intracellular Signal Transduction (GO:1902531);1/340;0.2561989855697134;0.2842588744654439;5.216553755522828;7.103907333397796;MALT1
gs_ind_0;Regulation of Gene Expression (GO:0010468);2/1146;0.2586639123333517;0.2844517399040274;2.6503884361881966;3.58392334705157;"PIK3CB;PPP2CB"
gs_ind_0;Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557);1/344;0.25881445862512364;0.2844517399040274;5.154410480349345;6.966927225970915;PIK3CB
gs_ind_0;Positive Regulation of Cell Migration (GO:0030335);1/349;0.2620718613313147;0.2866795478412973;5.078737446197992;6.801122855405894;PIK3CB
gs_ind_0;Proteolysis (GO:0006508);1/358;0.2679019072190481;0.291687590570272;4.94786013986014;6.516996714026395;MALT1
gs_ind_0;Intracellular Signaling Cassette (GO:0141124);1/362;0.27047936585910626;0.29176709372764703;4.891784232365145;6.3962987741935065;PIK3CB
gs_ind_0;Chromatin Organization (GO:0006325);1/362;0.27047936585910626;0.29176709372764703;4.891784232365145;6.3962987741935065;PADI4
gs_ind_0;Negative Regulation of Gene Expression (GO:0010629);1/383;0.2838741420297185;0.3048049543452738;4.616627450980392;5.813369474538214;PPP2CB
gs_ind_0;Negative Regulation of Cell Population Proliferation (GO:0008285);1/391;0.28891691994372554;0.3087965245270094;4.519590268886043;5.611596072365226;EREG
gs_ind_0;Cellular Component Assembly (GO:0022607);1/399;0.2939269016462596;0.3127167492400844;4.4264491844416565;5.419851397099446;PADI4
gs_ind_0;Negative Regulation of Programmed Cell Death (GO:0043069);1/410;0.30076243558677124;0.31853476132598957;4.304322344322344;5.171361692430221;MALT1
gs_ind_0;Proteasome-mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161);1/420;0.30692349713206935;0.3235890263881093;4.198855780691299;4.959506878958144;WDR26
gs_ind_0;Positive Regulation of Multicellular Organismal Process (GO:0051240);1/432;0.3142506139028739;0.3298215902674307;4.078748551564311;4.721414437839464;EREG
gs_ind_0;Positive Regulation of Cell Population Proliferation (GO:0008284);1/486;0.3463462816848834;0.3618775050788244;3.611740473738414;3.829586899418975;EREG
gs_ind_0;Negative Regulation of RNA Biosynthetic Process (GO:1902679);1/492;0.3498255278551612;0.36388101781362747;3.5661851475076296;3.745638225351919;EREG
gs_ind_0;Negative Regulation of Apoptotic Process (GO:0043066);1/497;0.3527118326159914;0.36525269777567115;3.529063444108761;3.6776507559823584;MALT1
gs_ind_0;Ubiquitin-dependent Protein Catabolic Process (GO:0006511);1/502;0.3555863058514976;0.3666000409884909;3.4926819541375873;3.6113887348393505;WDR26
gs_ind_0;Nervous System Development (GO:0007399);1/531;0.37202720384040605;0.38186052200358855;3.2951932139491045;3.2582484921705355;KCTD12
gs_ind_0;Negative Regulation of Cellular Process (GO:0048523);1/551;0.38313920715754946;0.39154138275310973;3.171117166212534;3.0422331045457973;EREG
