;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
113;prerank;NUCLEOTIDE EXCISION REPAIR;-0.29035015809066544;-1.119987871095216;0.2771929824561403;0.5726095343769381;1.0;27/57;32.81%;"POLE3;POLR2D;GTF2H4;POLD2;POLR2I;CETN2;POLR2K;POLR2F;POLR2L;ERCC3;XPC;RPA3;ERCC1;ERCC2;ERCC8;POLR2C;XPA;POLE2;LRIG1;DDB2;RFC5;PCNA;RFC3;GTF2H2;RBX1;POLR2H;DDB1"
114;prerank;SALMONELLA INFECTION;-0.23833780370168023;-1.1188547098554447;0.17857142857142858;0.5687579725489597;1.0;46/215;19.26%;"TNFRSF1A;TUBB6;KIF5B;TUBA1C;FADD;CASP4;IRAK1;MAP2K6;ARHGEF26;MAPK13;TLR2;AKT2;TLR9;CYTH4;BAK1;ARPC5L;CHUK;ARPC5;CASP8;DNM2;CASP1;FYCO1;NLRP3;IKBKB;LY96;MYD88;ROCK2;MYL12B;PLEKHM2;PTPRC;PIK3CG;PIK3C2B;PODXL;ARPC2;ABI1;HSP90B1;M6PR;BAX;RPS3;ARPC1A;RHOG;TCF7L2;ARPC1B;GSDMD;NDUFA2;RRAS"
115;prerank;NON-ALCOHOLIC FATTY LIVER DISEASE;-0.2522128560900905;-1.116531247806721;0.21107266435986158;0.5690434736014462;1.0;45/136;27.36%;"TNFRSF1A;SOCS3;BID;MAPK13;AKT2;LEPROT;CASP8;NDUFA6;PTGS1;NDUFB4;NDUFV2;COX6C;IKBKB;MAP3K5;COX7A1;UQCRB;NDUFB1;PRKAG2;COX7C;NDUFA5;TGFB1;BAX;COX6A2;ATF4;NDUFA2;COX7B;NDUFC1;NDUFB3;CASP7;NDUFS6;PRKAB1;COX6B1;NDUFAB1;ADIPOR2;NDUFS5;NDUFB9;PRKAG1;FASN;MAP3K11;XBP1;UQCRH;UQCRQ;NDUFB5;NDUFB7;UQCR11"
116;prerank;PANCREATIC CANCER;-0.27913994219022986;-1.1153466623098423;0.23665480427046262;0.5658732595680227;1.0;17/74;13.80%;"CDKN2A;CASP9;NRAS;GADD45A;AKT2;BAK1;RB1;CHUK;BCL2L1;IKBKB;RAD51;RALGDS;NCOA3;STAT1;RAC2;TGFBR2;TGFA"
117;prerank;TNF SIGNALING PATHWAY;-0.2651923361989421;-1.1109949064192846;0.23486238532110093;0.5720395933769834;1.0;16/100;10.88%;"TNFRSF1A;SOCS3;FADD;MMP9;MAP2K6;MAPK13;AKT2;IRF1;CCL2;CHUK;CASP8;CSF1;CXCL10;FRMD8;TNFRSF1B;IKBKB"
118;prerank;GLYCOSAMINOGLYCAN BIOSYNTHESIS - HEPARAN SULFATE / HEPARIN;0.3474591248803984;1.1075399200145728;0.32489451476793246;1.0;1.0;14/24;33.90%;"NDST3;B3GAT3;EXTL2;HS3ST5;EXTL1;NDST4;HS3ST3A1;EXTL3;HS6ST1;B3GALT6;B4GALT7;GLCE;HS2ST1;XYLT2"
119;prerank;ABC TRANSPORTERS;0.31979933250047415;1.1075113954191045;0.3136842105263158;1.0;1.0;15/32;29.60%;"ABCB8;ABCG2;ABCG1;ABCB9;ABCA4;ABCC5;ABCB4;ABCC12;ABCB7;ABCC8;ABCC4;ABCG4;ABCD4;ABCA7;ABCB6"
120;prerank;CGMP-PKG SIGNALING PATHWAY;0.24088661907692008;1.1039920678643707;0.23809523809523808;1.0;1.0;32/136;18.83%;"PLN;PDE2A;ADRA2B;PDE3B;CACNA1C;PPP1CC;PRKG2;NFATC3;ADRA1D;PPP3CA;ADRB1;CREB5;GNAI3;GTF2I;MYLK4;ADRA2C;PRKCE;CREB3L4;NPPB;ATF6B;CALM2;VDAC3;GNA13;MAP2K1;SLC25A5;ADCY5;GNAI2;SRF;CALM1;NPR1;CALM3;NPRL2"
121;prerank;CORTISOL SYNTHESIS AND SECRETION;0.28340966247953875;1.1028873638938796;0.3036093418259023;1.0;1.0;11/48;15.64%;"CACNA1C;KCNK3;CACNA1H;KCNA4;PDE8B;CREB5;HSD3B2;CREB3L4;ATF6B;NR4A1;ADCY5"
122;prerank;GLYCINE, SERINE AND THREONINE METABOLISM;-0.32798946118135014;-1.1010553081390904;0.3031496062992126;0.5937922426413723;1.0;9/32;13.60%;"PGAM2;GCAT;PSPH;DAO;PHGDH;GLYCTK;GRHPR;SARDH;GATM"
123;prerank;HEPATITIS B;-0.25209455679391446;-1.0980668576857868;0.24561403508771928;0.5964197992168511;1.0;26/134;13.65%;"FADD;BID;MMP9;IRAK1;CASP9;IKBKE;MAP2K6;MAPK13;NRAS;JAK3;TLR2;PRKCG;AKT2;RB1;CHUK;NFATC1;CASP8;YWHAQ;IKBKB;MYD88;IFIH1;CASP12;STAT1;STAT2;TGFBR2;HSPG2"
124;prerank;HEMATOPOIETIC CELL LINEAGE;-0.31105392024848233;-1.095417793673314;0.3177570093457944;0.5975939611154615;1.0;14/41;18.78%;"IL7;THPO;IL3RA;CD33;CSF1;ITGA2B;FLT3;CSF3R;ITGAM;CSF1R;CSF2RA;CD38;CR1L;NDUFA2"
125;prerank;SULFUR RELAY SYSTEM;0.47112543037298527;1.0938973338836866;0.348;1.0;1.0;4/8;27.93%;"CTU1;MOCS3;MPST;URM1"
126;prerank;TAURINE AND HYPOTAURINE METABOLISM;-0.41547100736479825;-1.0924265961215869;0.34063745019920316;0.5998902093089556;1.0;6/12;20.54%;"GAD2;GAD1;FMO4;GGT1;CDO1;ADO"
127;prerank;NEUROACTIVE LIGAND-RECEPTOR INTERACTION;-0.23137175815882277;-1.0912056729360258;0.23972602739726026;0.5972664548703772;1.0;38/221;11.64%;"NPY;GRIN2B;NTS;GIPR;C3;P2RY6;QRFPR;GRIN2A;RXFP1;POMC;NTSR2;PTAFR;GRM2;MC5R;CCKBR;HTR1D;P2RY14;SSTR3;AVPR1A;LPAR6;GLRA2;HTR2C;CHRM1;LEPROT;C3AR1;GRM1;DRD1;NR3C1;ADCYAP1R1;ADRB2;PRL;CHRM3;S1PR5;NLRP3;ADM;GHRHR;PENK;CYSLTR1"
128;prerank;GASTRIC CANCER;0.24841086248275046;1.0909926630644502;0.2694736842105263;1.0;1.0;22/121;13.60%;"FGF18;FZD8;PIK3R2;CCND1;WNT5A;E2F3;E2F2;FZD10;RXRG;CCNE1;PIGU;AXIN2;TGFBR1;WNT11;SOS1;SLTM;FZD1;DVL3;PIK3CB;MAP2K1;FRAT2;ARAF"
