;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
13;prerank;PHAGOSOME;-0.34634672831601154;-1.6515674833706206;0.0;0.16405269959738802;0.583;43/101;26.16%;"MRC1;THBS4;TUBB6;TUBA1C;FCGR2B;SEC22B;STX12;TUBA1A;TUBA1B;ITGB1;CD36;THBS1;MPO;DYNC1LI1;HGS;EEA1;ITGB3;TUBB2A;DYNC1H1;CYBB;ATP6V1E1;NCF1;TLR4;LAMP2;TLR6;RAB5B;RAB5C;ATP6V0D1;DYNC1I2;ATP6V1G1;CYBA;STX7;SEC61A1;ATP6V1A;COLEC12;ACTG1;ITGA2;MSR1;NCF4;RAB7B;TUBB3;DYNC1I1;DYNC2H1"
14;prerank;FATTY ACID DEGRADATION;-0.4272934585724324;-1.64320598448776;0.008450704225352112;0.15227421451500225;0.609;19/36;23.54%;"CPT2;ACADVL;ALDH1B1;CPT1A;ACOX3;ACAA2;CPT1C;ACSL4;ECI2;ADH5;HADHA;SOAT2;ACADM;ACOX1;HADH;SOAT1;ACADL;HADHB;ADH7"
15;prerank;LYSINE DEGRADATION;0.4151325621622064;1.6308398722399424;0.007385524372230428;0.174837006397961;0.762;25/60;23.85%;"PRDM9;KMT5B;DHTKD1;EHMT1;KMT2A;KMT2C;BBOX1;SETMAR;PLOD1;PLOD3;NSD1;KMT2B;EHMT2;SETDB1;KMT5A;KMT2E;PIPOX;NSD3;MECOM;SETD1B;SETD1A;KMT2D;SMYD1;SETD2;ASH1L"
16;prerank;PANTOTHENATE AND COA BIOSYNTHESIS;-0.4854490884313913;-1.625804049621477;0.02577319587628866;0.1555818882295895;0.656;8/20;13.48%;"COASY;ALDH1B1;PPCDC;DPYD;ENPP1;GADL1;ENPP3;PPCS"
17;prerank;PENTOSE PHOSPHATE PATHWAY;-0.4681088683735204;-1.6125787242232235;0.015151515151515152;0.15560959649107292;0.688;13/24;28.25%;"GLYCTK;DERA;PGM2;PFKL;H6PD;UBL4A;FBP1;RBKS;RPE;PFKP;TKT;PGLS;PRPS2"
18;prerank;AMYOTROPHIC LATERAL SCLEROSIS;-0.282217171545005;-1.5971233286523072;0.0;0.15767260250515913;0.715;67/305;13.82%;"PSMA3;TUBB6;TUBA1C;SRSF3;PSMA5;PSMD13;PSMA1;PPP3CC;PSMA6;ALS2;CHMP2B;GPX2;MAP3K5;PSMD11;DCTN5;VCP;PSMB7;GPX1;ATG14;FUS;TBK1;PSMD2;PSMD8;TUBA1A;NUP107;TUBA1B;BAD;PSMB4;PSMC6;NUP93;CASP12;ANXA11;PSMD1;WDR41;ANXA7;PSMD3;ACTR1A;SEM1;DCTN6;NRG3;PSMD7;PSMB1;SDHD;PSMD12;PIK3R4;RAB39B;PSMD6;NRG1;FIG4;NUP43;PSMD14;NEFM;NEFL;PSMC4;PSMB2;HDAC6;PSMC1;VAPB;NDC1;ANG;CASP1;BCL2;TUBB2A;NCBP1;DCTN4;PPP3CB;EIF2S1"
19;prerank;ALCOHOLIC LIVER DISEASE;-0.3276775099484612;-1.5958201095250015;0.0035842293906810036;0.1459879026909438;0.717;33/105;19.93%;"LY96;MAP3K5;PRKAB2;ACADVL;HNRNPC;TBK1;C3AR1;IKBKG;ALDH1B1;ADIPOR1;CPT1A;ACOX3;TRA2B;TAB3;GSK3B;PRKAG2;PRKAA1;LBP;CPT1C;AKT3;CTNNB1;TCF7L2;FADD;TLR4;ADH5;IRAK1;FOXO1;C5AR1;MAPK8;ACADM;ACOX1;MAPK14;MAP2K4"
20;prerank;AUTOPHAGY - ANIMAL;-0.31649183048210244;-1.595513914345171;0.0;0.13533354329937372;0.718;68/152;28.11%;"NRAS;ATG5;GABARAPL1;PTEN;VPS18;ATG14;TBK1;SNAP29;GABARAPL2;CTSB;BAD;ATG7;WDR45B;PIK3R1;HIF1A;WDR41;ATG4A;YKT6;PIK3R4;RAB39B;PRKAA1;ATG12;ATG4B;CTSD;MTMR3;BCL2;AKT3;VPS11;MLST8;EIF2S1;ATG10;PDPK1;PRKCD;LAMP2;VPS41;OPTN;MAP1LC3B;MAPK8;MRAS;MTMR14;DAPK1;BNIP3;RRAGD;VPS33A;EIF2AK3;RAB1A;PIK3R3;RPS6KB1;PPP2CB;PRKAA2;PPP2CA;TANK;STX7;PIK3CA;ZFYVE1;ATG13;RAB7B;VAMP8;PRKCA;GORASP1;TAX1BP1;GABARAP;MAPK1;DAPK2;RPTOR;BECN1;MAP2K1;MAP1LC3A"
21;prerank;SALIVARY SECRETION;0.39741014757547466;1.5705407086959053;0.007462686567164179;0.26601387070599875;0.903;16/63;13.38%;"ADRB1;NANOS1;ITPR2;ADCY5;GUCY1A1;ADCY8;RBL1;LPO;GUCY1B1;ATP1A2;ATP1B2;ADCY4;PRKCG;GNAS;PRKCB;CST3"
22;prerank;ARGININE BIOSYNTHESIS;0.5527218203810046;1.5600532160899163;0.03565640194489465;0.264451954400936;0.926;7/15;21.01%;"NANOS1;TINAGL1;NANOS2;GPT;GLUL;GPT2;ACY1"
23;prerank;UBIQUITIN MEDIATED PROTEOLYSIS;-0.3113311379009666;-1.557877715282994;0.0;0.16476519774981965;0.807;57/134;25.46%;"SKP1;UBE2F;DET1;UBE2L3;UXT;RHOBTB1;CDC16;UBA2;ELOC;ANAPC1;CDC27;CDC26;UBE2E1;UBA3;UBE4A;ANAPC2;CUL2;CUL1;HERC1;UBE2D3;UBE2A;UBE3B;DDB1;UBE2Z;UBE2O;MMACHC;PPIL2;UBA6;MMAB;UBE3C;WWP2;UBE2G2;FBXW8;SAE1;UBE2E2;FZR1;KEAP1;UBE2B;FBXW11;UBA7;UBE2W;UBE4B;UBOX5;XIAP;UBE2Q2;UBE2I;CUL5;RNF7;UBE2N;NEDD4;UBA1;UBR5;HERC3;CBL;UBE3A;PIAS4;SOCS3"
24;prerank;THYROID HORMONE SYNTHESIS;0.3972354051753911;1.556797554851104;0.01361573373676248;0.24823819821144943;0.929;21/59;17.83%;"ITPR2;HSP90B1;CHGA;ADCY5;ADCY8;CREB5;TTF1;HSPA5;FBF1;ATP1A2;CREB3L1;ATP1B2;ADCY4;PRKCG;PAX8;GNAS;ASGR1;PRKCB;CREB3L4;PDIA4;SLC5A5"
25;prerank;BACTERIAL INVASION OF EPITHELIAL CELLS;-0.34173646312874384;-1.5483049536461397;0.01775147928994083;0.16417144928945995;0.83;33/72;25.88%;"SEPTIN2;CTTN;CAV1;CDC42;SEPTIN11;ACTR2;ARPC5;ACTR3B;CTNNA3;CAV2;ITGB1;PIK3R1;SHC2;ARPC2;CLTA;CTNNA2;ACTR3;CTNNB1;DNM3;CD2AP;FZR1;CLTC;SEPTIN6;PIK3R3;SEPTIN9;ARPC1B;ARPC5L;PIK3CA;ACTG1;CBL;SHC4;ILK;RHOA"
26;prerank;STARCH AND SUCROSE METABOLISM;-0.46514882908287253;-1.544792841782246;0.02756892230576441;0.15796306695082374;0.842;10/20;17.76%;"PYGL;AGL;PGM2;UGP2;GBE1;ENPP1;PGM2L1;ENPP3;PYGB;GYS1"
