;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
40;prerank;RHEUMATOID ARTHRITIS;-0.4420026146295467;-1.5917000416354523;0.008305647840531562;0.057893920251789785;0.807;17/50;16.74%;"ITGB2;CSF1;ICAM1;TLR2;ACP5;FLT1;ATP6V1G1;TGFB1;TCIRG1;CD86;ITGAL;CTSK;CD80;TNFSF13;IL18;ANGPT1;LTB"
41;prerank;KAPOSI SARCOMA-ASSOCIATED HERPESVIRUS INFECTION;-0.3638785390069865;-1.5803364400726896;0.0015267175572519084;0.06337396642603106;0.852;40/150;15.64%;"TNFRSF1A;BID;C3;NRAS;TLR3;HCK;PLCG1;GNG10;SYK;IRF9;FADD;IRF7;ICAM1;CCR5;GNG12;STAT1;PREX1;MAPK13;ANGPT2;MAP2K6;ITPR2;CREB1;EIF2AK2;AKT2;TCF7L2;IKBKB;CASP8;NFATC1;ITPR1;CD86;PIK3R6;LYN;TCF7L1;MAPKAPK2;IKBKE;GNG11;NFATC4;NFKB1;RB1;GNG5"
42;prerank;ANTIGEN PROCESSING AND PRESENTATION;-0.4820681826207831;-1.5712041562840884;0.015151515151515152;0.06663376974252906;0.87;19/35;26.94%;"CTSS;TAPBPL;HSPA5;B2M;CREB1;CD74;IFI30;CIITA;CALR;PSME3;CD4;HSPA1L;NFYA;PDIA3;PSME1;SEC14L2;NFYC;TAPBP;CANX"
43;prerank;MEASLES;-0.3809001312467521;-1.571147484172641;0.004615384615384616;0.06495249104465144;0.87;46/101;30.01%;"BID;FCGR2B;OAS2;CCND3;EIF2AK1;IRF9;TLR7;FADD;IRF7;JAK3;TLR2;STAT1;TLR9;EIF2AK2;AKT2;IKBKB;MYD88;CCND2;CASP8;IRAK1;IKBKE;NFKB1;TRAF6;OAS3;IL2RB;CHUK;HSPA1L;BCL2L1;MMAB;STAT2;RAB9B;IFIH1;TYK2;TLR4;PIK3R1;IRAK4;RELA;IL1B;AKT3;ADAR;PIK3CA;CASP9;FASN;BAX;BBC3;JUN"
44;prerank;NF-KAPPA B SIGNALING PATHWAY;-0.3970065162474663;-1.5642159010512147;0.004878048780487805;0.06779706097479886;0.886;28/81;19.90%;"TNFRSF1A;ERC1;VCAM1;LBP;LTBR;PLCG1;SYK;ICAM1;CFLAR;IKBKB;GADD45A;MYD88;BTK;CARD14;BLNK;IRAK1;LYN;SPNS1;TRIM25;NFKB2;TRAF1;NFKB1;LTB;TRAF6;CHUK;BCL2L1;UBE2I;BIRC3"
45;prerank;CHAGAS DISEASE;-0.39665694396377177;-1.563870668295353;0.01437699680511182;0.06637701326145518;0.886;23/85;14.94%;"TNFRSF1A;C1QA;C1QB;C3;C1QC;FADD;TLR2;MAPK13;TLR9;TGFB1;CFLAR;AKT2;IKBKB;ACE;MYD88;CASP8;PPP2R1B;IRAK1;TGFBR2;PLCB2;BDKRB2;CALR;NFKB1"
46;prerank;IL-17 SIGNALING PATHWAY;-0.40407448910617527;-1.553053063787937;0.012924071082390954;0.07125600423027113;0.909;21/67;18.30%;"S100A9;S100A8;HSP90B1;MMP9;CCL11;S100A7A;FADD;MAPK13;LCN2;CCL7;IKBKB;IL17RA;CASP8;IL25;IKBKE;IL17RE;NFKB1;MAPK4;MMP13;TRAF6;CHUK"
47;prerank;SULFUR RELAY SYSTEM;0.6588331255700209;1.5516586515186155;0.045951859956236324;0.34424655603706444;0.85;6/8;25.36%;"TSTD1;MOCS3;MPST;MOCS2;CTU1;NFS1"
48;prerank;AMPHETAMINE ADDICTION;0.3886646831575361;1.5411281387620894;0.020671834625323;0.31958264756066257;0.87;29/59;24.85%;"PPP3CA;TH;PPP1CC;PRKCB;CACNA1C;CREB5;CALM2;PRKCA;STX1A;PRKCG;GRIA4;GRIN3A;SLC18A1;CAMK2A;CAMK2D;CREB3L1;HDAC2;PDYN;GRIA1;CALM1;CAMK2G;PPP3R1;CREB3L4;FOSB;PPP3CC;CALML4;ADCY5;CALM3;PPP3CB"
49;prerank;ALANINE, ASPARTATE AND GLUTAMATE METABOLISM;-0.4812590625061671;-1.5239850988873511;0.043010752688172046;0.09109957521297339;0.954;11/29;14.98%;"GPT;GLUL;GAD2;DDO;GFPT1;ABAT;ALDH4A1;IL4I1;ASNS;ASRGL1;GPT2"
50;prerank;ACUTE MYELOID LEUKEMIA;-0.4081019109656021;-1.5189732036359678;0.013008130081300813;0.09299457773425458;0.958;13/59;6.97%;"ITGAM;CSF1R;SPI1;ZBTB16;MPO;NRAS;EIF4EBP1;PER2;CEBPA;FLT3;AKT2;TCF7L2;IKBKB"
51;prerank;INFLUENZA A;-0.3593362516170303;-1.4982249282347275;0.0121765601217656;0.10861242251627251;0.972;33/108;18.30%;"TNFRSF1A;BID;IL33;OAS2;TLR3;TPSB2;CCND3;IRF9;SOCS3;TLR7;FADD;IRF7;ICAM1;STAT1;EIF2AK2;AKT2;IKBKB;MYD88;CASP8;TRIM25;NLRP3;DNAJC3;IKBKE;TNFSF10;IL18;CIITA;CALCOCO2;NFKB1;PML;XPO1;PABPN1;OAS3;CHUK"
52;prerank;TRANSCRIPTIONAL MISREGULATION IN CANCER;-0.3511638114011406;-1.4908699316178275;0.00764525993883792;0.1132591493999659;0.978;47/139;21.92%;"ETV6;ITGAM;MEIS1;PBX3;CSF1R;SPI1;ZBTB16;MPO;AFF1;FUS;MMP9;PER2;FLT1;CEBPA;ZEB1;FLT3;GADD45A;CCND2;PTK2;TLX1;CD86;CDKN2C;SS18;TGFBR2;DDX5;MLLT1;TRAF1;ETV4;ITGB7;NSD2;RXRA;NFKB1;PML;MEF2C;NUPR1;ARNT2;IL2RB;SPINT1;BCL2L1;PAX3;TFE3;BAIAP3;BIRC3;PLAT;NCOR1;EYA1;WNT16"
53;prerank;PENTOSE AND GLUCURONATE INTERCONVERSIONS;0.5075055295636857;1.4866937114351897;0.05732484076433121;0.42102446887221223;0.95;8/16;24.75%;"DHDH;CRPPA;SORD;UGT2A1;AKR1A1;GUSB;UGP2;CRYL1"
54;prerank;TASTE TRANSDUCTION;0.3958498940073802;1.4799459619258575;0.031862745098039214;0.3918131745528427;0.963;21/47;22.65%;"GABRA1;GABBR2;HTR3B;CACNA1C;ASIC2;P2RY1;HTR3A;PRKCA;GABRA5;GABRA3;HTR1B;P2RX3;GABBR1;GNB3;CACNA1A;PDE1B;KCNK5;SCN9A;ENTPD2;HCN4;P2RX2"
55;prerank;INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION;-0.5196210035053964;-1.4780725143625684;0.0521415270018622;0.12327664384656631;0.983;6/17;12.95%;"LTBR;TGFB1;CD86;CD80;TNFSF13;ITGB7"
56;prerank;GNRH SECRETION;0.38082024142245785;1.4720980801053853;0.03076923076923077;0.3719479970404819;0.968;27/54;26.77%;"CACNA1H;PRKCB;GABBR2;CACNA1C;PRKCA;HCN3;PIK3R2;PRKCG;MAPK3;KISS1R;TRPC4;KCNJ11;HCN1;PIK3CB;CHGA;KCNJ9;GPER1;GABBR1;CLSTN1;MAP2K1;CACNA1S;KCNN1;LHB;KCNN4;PLCB1;HRAS;MAP2K2"
57;prerank;VIRION - HERPESVIRUS;-0.6453488274946205;-1.4687194606999758;0.05639097744360902;0.13032781434935833;0.987;6/8;16.65%;"TNFRSF14;PILRA;ITGB3;ITGA5;IDE;IGF2R"
58;prerank;PHOSPHONATE AND PHOSPHINATE METABOLISM;-0.7106469499406972;-1.4676692841923706;0.07536764705882353;0.12853655326084154;0.987;1/6;0.31%;CHPT1
59;prerank;OXIDATIVE PHOSPHORYLATION;0.3397488261246894;1.4663436571897195;0.020172910662824207;0.35128421942712185;0.974;35/96;24.23%;"ATP6V1C2;COX7A2L;NDUFS2;ATP6V1B2;SDHA;UQCRC2;UQCRFS1;COX5B;NDUFV1;ATP6V1E1;NDUFV3;ATP6V1G2;PPA2;UQCRC1;SDHB;COX17;COX10;NDUFB6;NDUFS7;NDUFS4;NDUFA9;COX7B;NDUFA8;UQCR10;NDUFA3;ATP6V0C;COX8A;NDUFA13;NDUFB11;NDUFS8;NDUFA11;CYCS;NDUFA10;NDUFB7;COX7A2"
60;prerank;GALACTOSE METABOLISM;0.4783235464752692;1.463226857843715;0.07760532150776053;0.3294974104217313;0.977;13/21;29.48%;"GLB1;GALM;PFKP;HOOK2;GALE;PFKM;LCT;PGM1;UGP2;B4GALT2;B4GALT1;MAP4K2;AKR1B10"
61;prerank;GLUTATHIONE METABOLISM;-0.4118758684746372;-1.4602256323670924;0.04462809917355372;0.13409402220892344;0.988;25/49;33.63%;"LAP3;HPGDS;GSTA4;GSTO2;TXNDC12;SRMS;GSTA1;RRM2;MGST1;ANPEP;GGCT;SLC25A21;GSTP1;GSTM1;UBL4A;RRM2B;GSTM5;GSTT2;GSTO1;RRM1;GSTK1;GPX7;GPX2;GGT5;PHGDH"
62;prerank;PROGESTERONE-MEDIATED OOCYTE MATURATION;0.34839429021418356;1.4575806808528036;0.025280898876404494;0.3169367362370216;0.98;31/80;24.44%;"ARAF;PGR;PRKCA;ANAPC5;PDE3B;CDC25A;MAD1L1;PLK1;PIK3R2;MAPK3;ANAPC7;CDK1;PKMYT1;MAPK12;GNAI2;ADCY2;KIF22;PIK3CB;MAPK11;CLSTN1;RPS6KA3;BRAF;CDC25B;MAP2K1;GNAI1;CCNB2;IGF1R;GNAI3;ADCY5;ANAPC4;MAD2L2"
63;prerank;INSULIN SECRETION;0.35127777760242196;1.4559425950769749;0.02756892230576441;0.2976995787216694;0.98;32/71;25.22%;"KCNMA1;PRKCB;CACNA1C;CREB5;PRKCA;STX1A;CCKAR;PDHX;FXYD2;PRKCG;ATP1A3;RIPK2;RAB3A;KCNJ11;CAMK2A;CAMK2D;ADCY2;CREB3L1;KCNU1;GLP1R;SNAP25;C1QTNF1;PCLO;CAMK2G;CREB3L4;RIMS2;KCNMB1;CACNA1S;KCNN1;ADCY5;KCNN4;PLCB1"
