;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
150;prerank;NON-SMALL CELL LUNG CANCER;-0.30398781100891864;-1.2688483314944277;0.10714285714285714;0.29297735622132764;1.0;15/68;12.82%;"PRKCA;SOS1;PDPK1;AKT3;PIK3R1;KIF5C;E2F3;KIF5B;PIK3CB;CLSTN1;PIK3R3;FOXO3;MAPK1;SLTM;RET"
151;prerank;CHOLINE METABOLISM IN CANCER;-0.28698746642146167;-1.2664517041946401;0.07959183673469387;0.29098240893162114;1.0;20/91;10.99%;"PRKCA;RPS6KB1;DGKH;DGKE;SOS1;TSC1;PLA2G4E;PCYT1B;PDPK1;DGKI;AKT3;PIK3R1;DGKD;DGKQ;PIK3CB;CLSTN1;PIK3R3;MAPK1;PCYT1A;SLC22A3"
152;prerank;CARDIAC MUSCLE CONTRACTION;0.30839702910944256;1.2648307546331408;0.10285714285714286;0.23195328691942294;1.0;27/68;23.24%;"MYH7;FXYD2;ATP2A3;ATP2A1;ATP1B2;CACNG8;COX6A2;PTGS1;ATP1A2;PTGS2;HRC;COX5A;COX7A2;COX8A;MYL4;COX6C;CACNB3;CACNA1S;UQCR11;CCNI;COX6B2;CACNG2;TPM2;TPM3;CACNG3;TPM4;TNNI3"
153;prerank;PROXIMAL TUBULE BICARBONATE RECLAMATION;0.4200352680926803;1.2647954562034898;0.18386491557223264;0.2298547116909604;1.0;4/17;10.69%;"SLC38A3;FXYD2;ATP1B2;ATP1A2"
154;prerank;BETA-ALANINE METABOLISM;0.35949405987627425;1.2647692642463884;0.16279069767441862;0.22778357035951582;1.0;14/30;27.21%;"GAD2;GAD1;ECHS1;DPYS;ALDH2;ALDH3A1;AOC3;SMOX;ABAT;CSAD;ALDH3B1;EHHADH;MLYCD;ALDH6A1"
155;prerank;NICOTINE ADDICTION;0.3507031420186972;1.2601220413289171;0.13043478260869565;0.23201246957709643;1.0;9/34;7.28%;"SLC32A1;GRIA1;GRIN2B;GRIN2D;GABRA6;CHRNA4;GABRB1;GRIN2A;GRIN2C"
156;prerank;CORTISOL SYNTHESIS AND SECRETION;0.32743336865761086;1.258841953769888;0.13737373737373737;0.23181080374846932;1.0;18/48;21.06%;"ADCY5;POMC;CACNA1G;ITPR2;CREB3L4;PDE8A;CREB5;PDE8B;PLCB2;NR4A1;ADCY7;CREB3L1;KCNK3;ADCY8;GNA11;CACNA1S;KCNA4;ADCY4"
157;prerank;PROTEIN DIGESTION AND ABSORPTION;-0.29373846605541454;-1.2572999079556861;0.10699588477366255;0.3022392341607779;1.0;13/75;8.38%;"SLC8A3;COL6A3;COL5A3;COL24A1;COL5A2;COL7A1;COL4A3;SLC1A5;COL4A2;SLC9A3;COL25A1;COL15A1;SLC7A8"
158;prerank;PROLACTIN SIGNALING PATHWAY;-0.30951395106659574;-1.252539628727898;0.1078838174273859;0.30421758846680547;1.0;24/61;24.03%;"GSK3B;SOS1;AKT3;PIK3R1;TNFRSF11A;PIK3CB;CLSTN1;PIK3R3;FOXO3;MAPK1;SOCS2;SHC4;SOCS4;JAK2;COPS2;CISH;PIK3CA;NRAS;STAT1;MAPK8;MAPK12;MAPK9;MAPK10;SHC2"
159;prerank;PROPANOATE METABOLISM;-0.35979960498989716;-1.244737318224179;0.15778688524590165;0.3125575889351936;1.0;9/29;15.16%;"ACACA;ACOX3;MMUT;ACACB;SUCLA2;HIBCH;ACSS2;DBT;ACOX1"
