,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000026240,209.97796448068436,-0.14562853437639306,0.12659060573696923,-1.1503897428137833,0.24998338288517663,0.8555664982920796,Cops7b
ENSMUSG00000026245,477.6904682940343,-0.12487770350582067,0.18775579945910328,-0.6651070372557061,0.5059820339047583,0.9631274773925722,Farsb
ENSMUSG00000026248,277.9358916660473,0.18321778619472326,0.18129822989887365,1.010587838044091,0.31221373915019535,0.9007630727284538,Mrpl44
ENSMUSG00000026249,68.60805591467438,-0.7828739453723293,1.3597488199515255,-0.5757489426615119,0.5647848887415536,0.9705397651261686,Serpine2
ENSMUSG00000026254,1053.055894866317,-0.059131638328544504,0.12335907956880504,-0.4793456512097523,0.6316927506367409,0.9851047195103364,Eif4e2
ENSMUSG00000026255,10.015029257310054,-0.5945480552229346,0.9683269868945582,-0.613995131055534,0.5392185446557376,0.9667673476288832,Efhd1
ENSMUSG00000026259,946.3585897989484,0.1319982270255352,0.22651820903887632,0.5827267820349088,0.5600772409678121,0.9692646249973124,Ngef
ENSMUSG00000026260,1010.6625228461475,0.0855898975451031,0.17684593960936323,0.4839799982638192,0.6284000643310589,0.9851047195103364,Ndufa10
ENSMUSG00000026269,1461.0381906769346,-0.07562444717302357,0.1642426102134268,-0.4604435296952026,0.6451978959823169,0.9859155446200277,Rnpepl1
ENSMUSG00000026270,196.83892478283298,0.09882674777371812,0.12990418693399178,0.7607664549252363,0.44679657387517013,0.9542738934915165,Capn10
ENSMUSG00000026271,4.3141053084929215,-1.4831086575576176,1.2437934234598567,-1.1924075409822144,0.2331014848634484,0.8417244548887766,Gpr35
ENSMUSG00000026273,198.32152864592655,-0.03684780391811875,0.1627166855270286,-0.2264537518003833,0.8208485256347648,0.9968463747682587,Mterf4
ENSMUSG00000026274,173.92609342158994,-0.3222731481766705,0.3832792891358613,-0.8408311049189879,0.400442558956726,0.9386400024923761,Pask
ENSMUSG00000026275,782.3910857297022,0.0843705178886566,0.10245988063409842,0.8234493088075908,0.4102525324534593,0.9422176985020668,Ppp1r7
ENSMUSG00000026276,690.4554415771389,-0.3220203394262553,0.33978679995939604,-0.947712917231441,0.34327562317038174,0.9173903827239435,Septin2
ENSMUSG00000026277,3069.449579353362,0.07741429721963473,0.1925218276724437,0.40210659827802636,0.6876055769730801,0.9895223036533748,Stk25
ENSMUSG00000026278,1604.1896672205526,0.491453596392019,0.3180943178273043,1.5449933206880881,0.12234787898302495,0.7297464161681343,Bok
ENSMUSG00000026279,593.191539616049,0.11563802415815501,0.13121362157249705,0.881295880506306,0.37815769519574016,0.9331061424963683,Thap4
ENSMUSG00000026280,626.7496144781346,-0.033947087122833265,0.09527450938721031,-0.3563081808678444,0.7216097833937343,0.9923711416473395,Atg4b
ENSMUSG00000026281,483.8286249450665,-0.2171653815463821,0.19429919628935594,-1.1176854340816376,0.2637013659114573,0.8717702111231644,Dtymk
ENSMUSG00000026283,327.4544530406459,0.259359686184866,0.16164366035578964,1.6045150525173466,0.10860056921787563,0.7089232747074844,Ing5
ENSMUSG00000026288,9.580636906014055,-0.24104866396983582,0.8757602859039434,-0.2752450274917752,0.7831279954614865,0.9968463747682587,Inpp5d
ENSMUSG00000026289,456.4821916587702,0.1663473387857464,0.11984932433221981,1.3879706015249202,0.16514599731826463,0.7727811152861889,Atg16l1
ENSMUSG00000026303,158.21795301464218,-0.24800197699784343,0.411032252892647,-0.6033637877624566,0.5462667067929582,0.9667673476288832,Mlph
ENSMUSG00000026304,203.01863075963183,0.4380512934494427,0.7348768537112877,0.5960880265002068,0.5511164225749686,0.9681215453011445,Rab17
ENSMUSG00000026305,3242.2478496983863,0.2871580606193745,0.23700470074981264,1.2116133549709838,0.22566041996302455,0.8325844044747512,Lrrfip1
ENSMUSG00000026307,371.2535432232863,-0.0029869005120038267,0.18933508705303767,-0.01577573686153121,0.987413305208309,0.9990242240053062,Scly
ENSMUSG00000026309,626.8452345258497,0.3044873492579146,0.1692081417355189,1.7994840327118782,0.07194214746501856,0.6323135015833063,Ilkap
