,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000001157,567.5649416974303,0.18974015729362842,0.10643287400327044,1.7827213543796454,0.07463167342784296,0.9997037214737662,Gmcl1
ENSMUSG00000001158,467.5208695616876,-0.08110506114672723,0.17569839673668827,-0.46161526031609695,0.644357249137507,0.9997037214737662,Snrnp27
ENSMUSG00000001166,272.3261416274092,-0.16734188561578328,0.22549210143712722,-0.7421186132430556,0.4580154733644176,0.9997037214737662,Oas1c
ENSMUSG00000001173,612.8523271017718,-0.09784852431862368,0.16082626738658864,-0.608411336709188,0.5429146944166466,0.9997037214737662,Ocrl
ENSMUSG00000001175,7368.593996567405,-0.17786092727256156,0.13180343064879899,-1.3494408028459177,0.1771954223882497,0.9997037214737662,Calm1
ENSMUSG00000001211,1963.9406674915078,-0.29901245306966745,0.21660316326669948,-1.3804620789471063,0.1674444176623221,0.9997037214737662,Agpat3
ENSMUSG00000001227,5.608920344736063,1.2522897972282971,1.3246560594876722,0.9453697722204482,0.34447012881548433,0.9997037214737662,Sema6b
ENSMUSG00000001228,1059.1521862936845,0.10647757355488952,0.5423648193718346,0.19632094441193945,0.8443589690915558,0.9997037214737662,Uhrf1
ENSMUSG00000001229,468.82497443507333,0.12414005075205307,0.1688118456076736,0.7353752356961974,0.46211099952087353,0.9997037214737662,Dpp9
ENSMUSG00000001240,33.166751761071765,-0.16975214335389718,0.5705265760099592,-0.29753590891607123,0.7660573972282764,0.9997037214737662,Ramp2
ENSMUSG00000001247,1537.934605792317,0.24690388143852063,0.17121528064345753,1.4420668558940057,0.14928351409030982,0.9997037214737662,Lsr
ENSMUSG00000001248,136.82676501332733,0.20239951441086587,0.2694076104729274,0.7512761575501404,0.45248647504890627,0.9997037214737662,Gramd1a
ENSMUSG00000001249,7.629797386562929,1.9154544305036312,0.9017371538399624,2.1241826649227544,0.033654872199198466,0.9997037214737662,Hpn
ENSMUSG00000001270,64.2277002781626,-0.33840445256720775,0.8012526993685167,-0.4223442277747221,0.6727737802344398,0.9997037214737662,Ckb
ENSMUSG00000001280,2213.103503005216,0.15262280793637448,0.15226658422585593,1.0023394739714537,0.31617966377725326,0.9997037214737662,Sp1
ENSMUSG00000001281,838.9160604915646,-0.32431058359534015,0.3051676408064916,-1.0627292682089684,0.2879047439261101,0.9997037214737662,Itgb7
ENSMUSG00000001285,310.82342069235153,-0.1251215349330303,0.22923546029466477,-0.5458210294873057,0.5851889662655315,0.9997037214737662,Myg1
ENSMUSG00000001288,5575.204576084652,-0.12169120482449228,0.14424929408064566,-0.8436173334509228,0.39888327512077626,0.9997037214737662,Rarg
ENSMUSG00000001289,1987.5206098414812,-0.010046415930131536,0.2763055583258867,-0.036359803946768084,0.9709954647746005,0.9997037214737662,Pfdn5
ENSMUSG00000001300,1789.130082470179,0.3182755358048528,0.12580194830952043,2.529973025710019,0.011407129600344523,0.887153192247693,Efnb2
ENSMUSG00000001305,173.11726428120923,-0.05877472302067846,0.2838353494849258,-0.2070733019242902,0.8359526121753502,0.9997037214737662,Rrp15
ENSMUSG00000001313,124.42286395024072,-0.057362042977004125,0.19734333942684343,-0.2906712896599616,0.7713027314734409,0.9997037214737662,Rnd2
ENSMUSG00000001323,369.3977802997019,-0.09809334863748757,0.1686947444332301,-0.5814843193073702,0.5609140835076389,0.9997037214737662,Srr
ENSMUSG00000001348,447.48784556301956,0.2955388864082146,0.3748259803790781,0.788469588232179,0.43042208053325737,0.9997037214737662,Acp5
ENSMUSG00000001366,1139.4929436497764,-0.0288633134640014,0.23190545882481017,-0.1244615526097029,0.9009498402039647,0.9997037214737662,Fbxo9
ENSMUSG00000001376,410.7174219524179,0.09949624716808944,0.10092133058972723,0.9858792644398325,0.3241923632779141,0.9997037214737662,Vps50
ENSMUSG00000001380,615.1955015947538,0.21061131191445837,0.20594609594655727,1.022652606967173,0.30647212685570313,0.9997037214737662,Hars
ENSMUSG00000001383,1294.8685361329808,-0.108321532085778,0.1319438552052849,-0.8209668568289588,0.41166514699377066,0.9997037214737662,Zmat2
ENSMUSG00000001403,646.6229448516375,1.2052988418922894,0.5059812555627957,2.3821017649194385,0.017214139625566574,0.9406676689162038,Ube2c
ENSMUSG00000001415,1059.13745701293,0.09800552623152475,0.12881523290202324,0.7608224898841558,0.44676309949768267,0.9997037214737662,Smg5
ENSMUSG00000001416,2392.006786511514,0.08435172606693453,0.1898631350489189,0.44427648392722996,0.6568427009616835,0.9997037214737662,Cct3
ENSMUSG00000001418,1103.316526795031,0.08713747791961071,0.16615701988676726,0.5244285073179165,0.5999805331047113,0.9997037214737662,Glmp
ENSMUSG00000001419,1999.1251770863162,-0.03162617691170004,0.16512993783941815,-0.1915229747282722,0.8481158824572885,0.9997037214737662,Mef2d
ENSMUSG00000001420,1542.5488090910455,0.1513161489724657,0.13935657197595144,1.0858199712215806,0.2775586488631179,0.9997037214737662,Tmem79
ENSMUSG00000001424,1407.2346140019026,0.07843158044657565,0.15732419384109975,0.49853476780432743,0.618107170003897,0.9997037214737662,Snd1
ENSMUSG00000001435,172.44442789407063,2.2744567994459124,1.2108085777843063,1.8784610888766635,0.06031811531190519,0.9997037214737662,Col18a1
ENSMUSG00000001436,68.79235852915495,0.23498116504149624,0.4686574196193536,0.50139217945669,0.6160951426387535,0.9997037214737662,Slc19a1
