Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Thrombopoietin-mediated Signaling Pathway (GO:0038163);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;SH2B3
gs_ind_0;Biogenic Amine Biosynthetic Process (GO:0042401);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SAT1
gs_ind_0;Biogenic Amine Catabolic Process (GO:0042402);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;COMT
gs_ind_0;Blood Vessel Morphogenesis (GO:0048514);2/52;0.044768279842070345;0.241429798655155;7.675832350074385;23.843095913955633;"CAV1;FLT1"
gs_ind_0;Regulation of Fibroblast Proliferation (GO:0048145);2/47;0.037261115181880806;0.241429798655155;8.522177304560724;28.036301375530915;"SPHK1;CDK4"
gs_ind_0;CRD-mediated mRNA Stabilization (GO:0070934);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;IGF2BP2
gs_ind_0;Camera-type Eye Development (GO:0043010);2/40;0.02768016220380188;0.241429798655155;10.076374402799273;36.144350866319336;"IFT122;NES"
gs_ind_0;Camera-type Eye Morphogenesis (GO:0048593);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;IFT122
gs_ind_0;Negative Regulation of Proteolysis (GO:0045861);2/41;0.028978694545994776;0.241429798655155;9.820620449924576;34.77672604188626;"TIMP1;SERPINE1"
gs_ind_0;Negative Regulation of RNA Catabolic Process (GO:1902369);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;IGF2BP2
gs_ind_0;Positive Regulation of Wound Healing (GO:0090303);2/46;0.035823991357420745;0.241429798655155;8.714269080747512;29.010999636520392;"SERPINE1;CLDN1"
gs_ind_0;Urate Transport (GO:0015747);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;SLC29A2
gs_ind_0;Positive Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903278);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;FXYD5
gs_ind_0;Negative Regulation of Sodium Ion Transmembrane Transport (GO:1902306);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;STK39
gs_ind_0;Positive Regulation of Sterol Biosynthetic Process (GO:0106120);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;GNAI1
gs_ind_0;Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026);2/35;0.021560073042885736;0.241429798655155;11.584177557806822;44.44747156205883;"OLFM4;MYADM"
gs_ind_0;Positive Regulation of T Cell Apoptotic Process (GO:0070234);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;ADAM8
gs_ind_0;Positive Regulation of T Cell Chemotaxis (GO:0010820);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;STK39
gs_ind_0;Positive Regulation of T Cell Differentiation in Thymus (GO:0033089);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;ADAM8
gs_ind_0;Nerve Growth Factor Signaling Pathway (GO:0038180);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;NGF
gs_ind_0;Spinal Cord Dorsal/Ventral Patterning (GO:0021513);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;IFT122
gs_ind_0;Neurotransmitter Uptake (GO:0001504);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;SLC29A2
gs_ind_0;Sulfur Amino Acid Transport (GO:0000101);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;SLC1A4
gs_ind_0;Regulation of Cold-Induced Thermogenesis (GO:0120161);3/151;0.07501393384044545;0.241429798655155;3.668500008814145;9.501713631987984;"CAV1;ACOT11;LCN2"
gs_ind_0;Nicotinate Metabolic Process (GO:1901847);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;SLC5A8
gs_ind_0;Catecholamine Catabolic Process (GO:0042424);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;COMT
gs_ind_0;Nitrogen Compound Transport (GO:0071705);3/145;0.0681946347390402;0.241429798655155;3.82450629190778;10.270288605820477;"SLC29A2;SLC5A8;SLC1A4"
gs_ind_0;Caveola Assembly (GO:0070836);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;CAV1
gs_ind_0;Caveolin-mediated Endocytosis (GO:0072584);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;CAV1
gs_ind_0;Renal Sodium Ion Transport (GO:0003096);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;STK39
gs_ind_0;Dopamine Catabolic Process (GO:0042420);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;COMT
gs_ind_0;Embryonic Camera-Type Eye Development (GO:0031076);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;NES
gs_ind_0;Embryonic Forelimb Morphogenesis (GO:0035115);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;IFT122
gs_ind_0;Pyrimidine Nucleobase Transport (GO:0015855);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SLC29A2
gs_ind_0;Pyrimidine Nucleoside Transport (GO:0015864);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC29A2
gs_ind_0;Positive Regulation of Odontoblast Differentiation (GO:1901331);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SERPINE1
gs_ind_0;Positive Regulation of Potassium Ion Import Across Plasma Membrane (GO:1903288);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;STK39
gs_ind_0;Nuclear Membrane Disassembly (GO:0051081);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;PADI4
gs_ind_0;Positive Regulation of Protein Depolymerization (GO:1901881);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;NES
gs_ind_0;Regulation of Gap Junction Assembly (GO:1903596);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;CAV1
gs_ind_0;Regulation of Glial Cell Apoptotic Process (GO:0034350);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;CCL2
gs_ind_0;Protein Modification Process (GO:0036211);6/439;0.06580585907599239;0.241429798655155;2.36333426852458;6.430742205508821;"ST3GAL1;STK39;PADI4;IGFBP3;SPRR1A;CCL2"
gs_ind_0;Response to Misfolded Protein (GO:0051788);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;CAV1
gs_ind_0;Response to Lipopolysaccharide (GO:0032496);4/161;0.020705729164895364;0.241429798655155;4.49145880574452;17.414934650369602;"SERPINE1;SLPI;CCL2;PPBP"
gs_ind_0;Regulation of Glial Cell Differentiation (GO:0045685);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;SLC45A3
gs_ind_0;Endoderm Formation (GO:0001706);2/37;0.02393211153318266;0.241429798655155;10.930088301831717;40.79692777308081;"HMGA2;LAMB3"
gs_ind_0;Endodermal Cell Differentiation (GO:0035987);2/33;0.019292892939821817;0.241429798655155;12.321325766921621;48.64482197806084;"HMGA2;LAMB3"
gs_ind_0;Endosome to Melanosome Transport (GO:0035646);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;BLOC1S5
gs_ind_0;Epidermal Cell Differentiation (GO:0009913);2/58;0.05444109883069997;0.241429798655155;6.857948553349535;19.960991377347295;"SPRR1A;KRT16"
gs_ind_0;Neutrophil Chemotaxis (GO:0030593);2/44;0.0330167633295863;0.241429798655155;9.125571472112162;31.124950427349912;"S100A9;PPBP"
gs_ind_0;Neutrophil Migration (GO:1990266);2/51;0.0432250838145275;0.241429798655155;7.831423038676925;24.601117874877907;"S100A9;PPBP"
