;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
162;prerank;NOD-LIKE RECEPTOR SIGNALING PATHWAY;-0.2646406129824641;-1.1614618887444472;0.19329896907216496;0.5316494557497262;1.0;46/130;27.61%;"PYCARD;IL1B;GSDMD;CXCL2;ANTXR2;YWHAE;VDAC2;CYBA;PLCB3;HSP90AB1;CXCL1;RIPK1;IRF3;GPSM3;MFN1;SUGT1;RIPK3;VDAC3;TBK1;CASP8;IFNAR2;TAB1;CCL2;MAPK9;HSP90AA1;RNF31;MAPK13;IRF9;OAS2;CXCL3;PSTPIP1;ITPR3;IKBKE;TXN2;PLCB1;CCL5;STAT2;OAS3;TNFAIP3;RHOA;NAMPT;AIM2;GABARAP;TLR4;TRIP6;RBCK1"
163;prerank;DOPAMINERGIC SYNAPSE;-0.27797531108139084;-1.1600873646235386;0.23026315789473684;0.5293022160210468;1.0;31/99;22.20%;"GNG5;CREB5;CREB3L1;PLCB3;GDNF;GNB1;GNG10;PPP3CC;PPP2R2D;GNAS;CALM1;PPP1CC;GNB2;GNAI1;KIF5C;ATF4;PPP2R2A;CAMK2D;MAPK9;MAPK13;CAMK2G;PRKCA;CALM2;AKT1;ITPR3;PPP1CA;GNAI2;PRKCG;GNB4;PLCB1;PPP2R3C"
164;prerank;PYRIMIDINE METABOLISM;-0.31693489118048895;-1.1590073429454733;0.22686567164179106;0.5259688010164719;1.0;13/45;17.05%;"NUDT2;NME2;NT5C;NME6;NT5M;CDA;DTYMK;DCTPP1;DHODH;NT5C3B;NME1;HDDC2;TK1"
165;prerank;COMPLEMENT AND COAGULATION CASCADES;-0.3116402472601669;-1.1575230554496818;0.24393939393939393;0.5240455277141237;1.0;11/46;13.43%;"THBD;PSMA7;SERPINE1;PLAUR;SERPINB2;PLAU;C3;PROCR;BDKRB2;A2M;TFPI"
166;prerank;GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBO AND ISOGLOBO SERIES;-0.4652082973989391;-1.1568162340516674;0.2733812949640288;0.5200561574083775;1.0;6/11;37.94%;"ST3GAL2;NAGA;FUT9;ST3GAL1;FUT2;ST8SIA1"
167;prerank;FANCONI ANEMIA PATHWAY;-0.31158058337873734;-1.1545593260327138;0.2341678939617084;0.5204948980989883;1.0;27/47;42.45%;"FANCE;RMI1;TELO2;ERCC1;POLH;RPA3;EME1;FANCC;RAD51;MUS81;SLX4;BRCA1;FANCD2;FANCA;MLH1;POLR1B;FANCI;BLM;TOP3B;BRCA2;FANCB;PMS2;PALB2;BRIP1;FAAP100;RAD51C;FAAP24"
168;prerank;P53 SIGNALING PATHWAY;0.2567667925786747;1.15085625044609;0.190625;0.3810216479849406;1.0;19/65;21.12%;"CCND1;CCND2;EI24;CCNG1;PTEN;BBC3;MDM2;BCL2;ATM;ZMAT3;CD82;BID;RCHY1;CHEK2;SESN3;APAF1;PMAIP1;RRM2B;GADD45A"
169;prerank;GLYCEROLIPID METABOLISM;0.28826759737181556;1.1492823870831619;0.2537313432835821;0.3791385646498923;1.0;12/43;13.91%;"PLPP1;ABHD16A;MGLL;GPAM;DGKD;PLPP2;DGKQ;ALDH3A2;LPIN1;PNPLA2;ALDH2;GLYCTK"
170;prerank;APOPTOSIS;-0.26457394356801217;-1.1446385787843432;0.2225201072386059;0.5424089560315918;1.0;33/116;21.25%;"CTSL;NOL3;PARP2;TUBA8;CSF2RB;CAPN2;DDIT3;LMNB1;RIPK1;TRAF1;MAP2K2;HRAS;GADD45B;TUBA1C;TUBA4A;HTRA2;EIF2S1;CASP8;ENDOG;PARP3;CTSZ;ATF4;IL3RA;ACTG1;MAPK9;BIRC5;TRADD;CYCS;DAXX;AKT1;DAB2IP;NGF;ITPR3"
171;prerank;MRNA SURVEILLANCE PATHWAY;-0.278967755398827;-1.1435611916523047;0.22727272727272727;0.5395275017861815;1.0;21/82;16.33%;"RBM8A;UPF3A;DDX39B;PYM1;TARDBP;PPP2R2D;CPSF4;PABPC4;ALYREF;CPSF3;FIP1L1;NXT1;SSU72;UPF1;PABPN1;PELO;PPP1CC;ETF1;DDX19A;PNN;PPP2R2A"
172;prerank;CIRCADIAN ENTRAINMENT;-0.2922007111363968;-1.1415701713343702;0.25977653631284914;0.5390083999819882;1.0;19/67;22.06%;"GNG5;PLCB3;GNB1;GNG10;PER1;ADCY4;GNAS;CALM1;GNB2;GNAI1;CAMK2D;CAMK2G;PRKCA;CALM2;ITPR3;GNAI2;PRKCG;GNB4;PLCB1"
173;prerank;PPAR SIGNALING PATHWAY;-0.3114783832820035;-1.1388423608950295;0.2533136966126657;0.5408040479212826;1.0;8/45;7.32%;"PCDHGA5;PLIN2;PCK2;ACSBG1;NR1H3;ILK;FABP4;ANGPTL4"
174;prerank;AFRICAN TRYPANOSOMIASIS;-0.39482536157385156;-1.1387863781208547;0.3001579778830964;0.5353576891645537;1.0;10/17;34.86%;"IL1B;PLCB3;THOP1;PRKCA;PRKCG;PLCB1;F2RL1;VCAM1;PLCB4;PRKCB"
175;prerank;CORTISOL SYNTHESIS AND SECRETION;-0.3161628244092019;-1.134843621919024;0.28023598820059;0.540741145584344;1.0;15/41;28.52%;"CREB5;CREB3L1;PLCB3;KCNK2;GDNF;ADCY4;GNAS;ATF4;PRKCA;ITPR3;PLCB1;SCARB1;CYP17A1;GNA11;PDE8A"
176;prerank;POLYCOMB REPRESSIVE COMPLEX;0.2493380724074165;1.1313504367165086;0.23469387755102042;0.4115072302558398;1.0;22/75;20.57%;"MBD5;DCAF7;ASXL2;PCGF3;MGA;EP300;KDM2A;HCFC1;CREBBP;LCOR;PHC3;CBX7;PHF1;FOXK1;JARID2;USP45;BCOR;SCML2;FBRSL1;L3MBTL1;CBX4;PHC1"
177;prerank;VIBRIO CHOLERAE INFECTION;-0.3159564989471896;-1.130942485489729;0.27299703264094954;0.5456221639589347;1.0;16/39;27.96%;"ATP6V1G1;SEC61B;SEC61G;GNAS;ATP6V1B2;ATP6V0B;CFTR;ACTG1;PLCG2;PRKCA;SEC61A1;KDELR3;KDELR2;TJP2;ARF1;PDIA4"
178;prerank;GAP JUNCTION;-0.28648842747451575;-1.1291869074208856;0.2652777777777778;0.544540939855568;1.0;22/66;22.06%;"TUBA8;PLCB3;PDGFA;ADCY4;PDGFRA;MAP2K2;HRAS;GNAS;TUBB6;PDGFRB;TUBA1C;TUBA4A;GRB2;PDGFB;GNAI1;MAPK7;CDK1;PRKCA;ITPR3;GNAI2;PRKCG;PLCB1"
179;prerank;RIG-I-LIKE RECEPTOR SIGNALING PATHWAY;0.2683714401652043;1.127549280141799;0.23986486486486486;0.414336917562724;1.0;14/47;20.31%;"MAP3K7;DDX3X;MAPK14;MAVS;ATG12;TNF;TRAF3;CHUK;RELA;PDZD2;TANK;SIKE1;MAP3K1;NFKBIA"
180;prerank;SPHINGOLIPID SIGNALING PATHWAY;0.23137347944501596;1.1253106951620064;0.18823529411764706;0.4143628421823707;1.0;30/105;20.09%;"SGMS2;CERS6;MAPK3;MAPK14;ACER2;PTEN;GNA13;PIK3R1;S1PR4;PIK3R3;BCL2;TNF;ADORA1;ASAH2;PPP2R2C;PPP2CB;RELA;PPP2R5C;GNAQ;BID;NSMAF;SMPD1;PPP2R2B;TANK;PIK3CB;FYN;TNFRSF1A;S1PR5;SPHK2;PDPK1"
181;prerank;AMOEBIASIS;-0.2823374505022101;-1.1229247810238536;0.27489481065918653;0.5555273557823273;1.0;27/71;27.11%;"NDUFA2;IL1B;LAMC2;CXCL2;PLCB3;LAMB3;RAB5A;CXCL1;GNAS;COL4A1;LAMC1;COL4A2;FN1;LAMA2;PRKCA;CXCL3;PRKCG;PLCB1;TGFB1;ACTN1;HSPB1;COL1A2;GNA15;TINAGL1;COL1A1;GNA11;TLR4"
182;prerank;SALIVARY SECRETION;-0.2932866847326097;-1.120363999038531;0.28194444444444444;0.5565533608449585;1.0;14/54;22.06%;"PLCB3;KCNN4;ADCY4;ADRA1B;ATP1B1;GNAS;CST3;CALM1;ATP2B4;PRKCA;CALM2;ITPR3;PRKCG;PLCB1"
183;prerank;ALCOHOLIC LIVER DISEASE;0.2233719967757257;1.112789648659076;0.2336065573770492;0.43568087701194097;1.0;28/105;18.66%;"GSK3B;TAB3;ACOX1;CCND1;PRKAB2;MAP3K7;MAPK14;SREBF1;FOXO3;SIRT1;ACACA;TNF;TRAF3;FOXO1;TAB2;CHUK;ALDH3A2;RELA;LPIN1;MAP2K7;ADIPOR1;ALDH2;CPT1C;PRKAB1;NOX4;ACOX3;C1QA;TNFRSF1A"
184;prerank;RHEUMATOID ARTHRITIS;-0.29008806435609413;-1.1073633541015304;0.3230769230769231;0.5860235106761938;1.0;22/54;29.48%;"CTSL;IL1B;TNFRSF11A;CXCL2;ATP6V1G1;CXCL1;ATP6V1B2;ATP6V0B;PTRH2;CCL2;VEGFA;CXCL3;TGFB1;CCL5;FLT1;CTSK;IL23A;IL15;TLR4;MMP3;IL11;ITGB2"
185;prerank;OXYTOCIN SIGNALING PATHWAY;-0.25840749166532473;-1.1044861390150527;0.2769640479360852;0.587986863511905;1.0;29/108;22.06%;"CACNA2D3;CAMK1;PLCB3;KCNJ2;PPP1R12C;PPP3CC;ADCY4;MAP2K2;HRAS;GNAS;PTGS2;PLA2G4A;MYL6;CALM1;PPP1CC;CACNB3;GNAI1;MAPK7;ACTG1;CAMK2D;CAMK2G;PRKCA;CALM2;ITPR3;PPP1CA;GNAI2;PRKCG;NFATC4;PLCB1"
186;prerank;LEUKOCYTE TRANSENDOTHELIAL MIGRATION;-0.2679578217199802;-1.1012116846405164;0.29219858156028367;0.5913757114373169;1.0;45/89;34.88%;"MYL7;CLDN2;CYBA;VAV1;CLDN1;CTNNB1;MYL12A;PXDN;ITGB1;GNAI1;CXCR4;ACTG1;NCF1;PLCG2;MAPK13;RAP1B;CLDN8;RAC2;PRKCA;JAM3;NCF2;GNAI2;RAP1A;PRKCG;CLDN12;ACTN1;VASP;MMP9;RHOA;MMP2;MSN;RAPGEF3;SIPA1;VCAM1;ITGB2;CDH5;EZR;JAM2;ITGAL;CTNNA1;CLDN10;PTK2;VCL;PRKCB;CLDN3"
