,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000045268,75.00405849276203,0.31997217664401834,0.3064025919515244,1.0442867816687422,0.29635272662535106,0.6729315585037953,Zfp691
ENSMUSG00000045273,99.24743663408344,-1.0372196695227318,0.7348773716506188,-1.4114187067605815,0.15812119027054383,0.5601576366389762,Cenph
ENSMUSG00000045275,7.715611346498101,0.08896100529218617,0.8733844285993861,0.10185778722303258,0.9188695565471876,0.9772000254096416,Lca5l
ENSMUSG00000045282,15.304392677753704,0.2693335881324039,0.6405915077418592,0.42044514308631437,0.6741602957971482,0.8763609229354965,Tmem86b
ENSMUSG00000045284,25.73356370481065,0.9251179948357751,0.6574793442877311,1.407067770072664,0.15940729405391685,0.5615847467567012,Dcaf12l1
ENSMUSG00000045287,21.48582266119456,-0.07131286173081176,0.74563104070762,-0.09564095086912465,0.9238057401684204,0.9782931573417053,Rtn4rl1
ENSMUSG00000045294,6970.014115366616,-0.30863026124262355,0.4855508386193176,-0.6356291384857362,0.5250181727899352,0.8025082465123644,Insig1
ENSMUSG00000045302,678.9112992660371,-0.18744552298912284,0.20299252807249593,-0.9234109490088193,0.35579308801149145,0.7160912437638579,Preb
ENSMUSG00000045312,57.815367513205565,0.08728770477159663,0.8232494590772939,0.10602825645270336,0.915559933138283,0.9758566478216935,Lhfpl2
ENSMUSG00000045314,503.5283306931514,-0.2250673709138002,0.3111598743060724,-0.7233174631392628,0.46948486635409226,0.7759081489738631,Sowahb
ENSMUSG00000045316,102.73584734669136,-0.1774485063138235,0.33520366419213254,-0.5293751986318184,0.5965451994281084,0.8378112446370152,Fahd1
ENSMUSG00000045318,5.897441691797786,0.9665742287894329,1.1455805862804633,0.8437418025106043,0.3988137027018601,0.7384891856788451,Adra2c
ENSMUSG00000045319,1499.7841262783609,0.4249829255440469,0.2940852214342305,1.4451012651075719,0.14842944369535224,0.5480724370078383,Proser2
ENSMUSG00000045328,387.00204889505477,-0.27013922461354606,0.7110130482371156,-0.37993567809104023,0.7039931623872423,0.8902530291272204,Cenpe
ENSMUSG00000045333,6.951108245535868,0.37055097092459355,1.283323912279725,0.2887431359915507,0.7727779501991471,0.9199621737655602,Zfp423
ENSMUSG00000045348,811.0733370460798,0.33546509437442573,0.5253564323595408,0.6385476101772403,0.5231172722845558,0.801839901737352,Nyap1
ENSMUSG00000045349,160.56389916384475,-7.892402118166623,1.9363320798300814,-4.075954842858981,4.582591204298309e-05,0.019074353180402834,Sh2d5
ENSMUSG00000045362,11.075231567591631,-6.606769474001299,2.7352314984358905,-2.415433383894307,0.015716497095249582,0.24362838424280958,Tnfrsf26
ENSMUSG00000045374,417.12353711620267,0.022143417599468234,0.2018164843177421,0.10972055961794179,0.9126309946422906,0.9746868172700197,Wdr81
ENSMUSG00000045377,42.13962849019496,-0.43330991326726076,0.6622148118074684,-0.6543343723837467,0.5128964056532717,0.7970359346157316,Tmem88
ENSMUSG00000045382,4.294657599972578,-1.7599935394486068,1.933358284250384,-0.9103297375276743,0.36264864018763765,,Cxcr4
ENSMUSG00000045394,2339.9178519056827,-0.7347064728421753,0.5516254937579604,-1.3318936147003861,0.18289514957740438,0.5839116767778701,Epcam
ENSMUSG00000045404,30.62137623750494,-0.12341244589189354,0.6571256434462829,-0.1878064676408903,0.8510283655432956,0.9512371607950274,Kcnk13
ENSMUSG00000045409,360.13262832242907,-0.4436023851491869,0.24745160332316593,-1.7926834144204462,0.07302356001039405,0.4285760761577061,Trim39
ENSMUSG00000045410,332.2974724210045,0.42646341268452587,1.063416201749601,0.40103151708886964,0.6883969197462247,0.8838485997851162,Akr1e1
ENSMUSG00000045411,676.8759073277745,-0.5089739828822529,0.36029843425295904,-1.4126455585008493,0.15775996638624112,0.5597690861517649,2410002F23Rik
ENSMUSG00000045414,198.52297436353263,-0.28022149827857157,0.28821701386449056,-0.9722586967413444,0.33092186615234875,0.6976090534655578,Dipk2a
ENSMUSG00000045427,1398.7496371186073,-0.3656274604623448,0.1876979847117804,-1.94795623950776,0.05142019953310002,0.3803670383190867,Hnrnph2
ENSMUSG00000045435,240.67146684715104,-0.19179014082110904,0.24693910887095777,-0.7766697697177334,0.4373536266887552,0.7618454825242348,Tmem60
ENSMUSG00000045438,260.2789537070345,-0.07311170412302469,0.26668060458930526,-0.2741545611673505,0.7839658456546157,0.9252640299814752,Cox19
ENSMUSG00000045441,15.953232941964067,1.0352644706761989,0.9170736310707241,1.128878244451846,0.258949199458398,0.6456563419549076,Gprin3
ENSMUSG00000045466,87.98697440580922,-0.0364346182676559,0.32290285155000986,-0.11283461292695664,0.9101616764176909,0.9735035914174539,Zfp956
ENSMUSG00000045467,18.03581138523814,0.49642496795312047,0.7789979090603575,0.6372609761583545,0.5239548654186226,0.802218301633239,Ttll13
ENSMUSG00000045475,10.981192153239073,-5.336322907332396,1.6832857289379197,-3.170182468486431,0.0015234323772716255,0.09162553649248083,Lce3c
ENSMUSG00000045482,1322.0780648863317,0.05547902542580189,0.1473599407081522,0.3764864803771782,0.7065552645263478,0.8914268298935643,Trrap
